asset_kind,benchmark,rule_id,title,severity,enabled,os_keys,plugin_id
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.2.7,Ensure inactive repositories are reviewed and archived periodically (Manual),medium,True,"[""github""]",500
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.1,Ensure inactive users are reviewed and removed periodically (Manual),medium,True,"[""github""]",501
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.2,Ensure team creation is limited to specific members,medium,True,"[""github""]",502
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.3,Ensure minimum number of administrators are set for the organization (Manual),medium,True,"[""github""]",503
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.4,Ensure Multi-Factor Authentication (MFA) is required for contributors of new code (Manual),critical,True,"[""github""]",505
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.5,Ensure the organization is requiring members to use Multi- Factor Authentication (MFA) (Manual),critical,True,"[""github""]",506
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.6,Ensure new members are required to be invited using company-approved email (Manual),medium,True,"[""github""]",508
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.7,Ensure two administrators are set for each repository,medium,True,"[""github""]",509
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.8,Ensure strict base permissions are set for repositories,medium,True,"[""github""]",511
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.9,"Ensure an organization's identity is confirmed with a ""Verified"" badge (Manual)",medium,True,"[""github""]",512
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.10,Ensure Source Code Management (SCM) email notifications are restricted to verified domains (Manual),medium,True,"[""github""]",513
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.11,Ensure an organization provides SSH certificates,medium,True,"[""github""]",514
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.12,Ensure Git access is limited based on IP addresses,medium,True,"[""github""]",515
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.3.13,Ensure anomalous code behavior is tracked,medium,True,"[""github""]",516
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.4.1,Ensure administrator approval is required for every installed application (Manual),medium,True,"[""github""]",517
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.4.2,Ensure stale applications are reviewed and inactive ones are removed (Manual),medium,True,"[""github""]",518
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.4.3,Ensure the access granted to each installed application is limited to the least privilege needed (Manual),medium,True,"[""github""]",520
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.4.4,Ensure only secured webhooks are used,medium,True,"[""github""]",522
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.5.1,Ensure scanners are in place to identify and prevent sensitive data in code (Manual),medium,True,"[""github""]",523
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.5.2,Ensure scanners are in place to secure Continuous Integration (CI) pipeline instructions (Manual),medium,True,"[""github""]",524
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.5.3,Ensure scanners are in place to secure Infrastructure as Code (IaC) instructions (Manual),medium,True,"[""github""]",525
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.5.4,Ensure scanners are in place for code vulnerabilities,medium,True,"[""github""]",527
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.5.5,Ensure scanners are in place for open-source vulnerabilities in used packages (Manual),medium,True,"[""github""]",528
Cloud/SaaS,CIS_GITHUB_v1.2.0,1.5.6,Ensure scanners are in place for open-source license issues in used packages (Manual),medium,True,"[""github""]",529
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.1,Ensure each pipeline has a single responsibility,medium,True,"[""github""]",531
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.2,Ensure all aspects of the pipeline infrastructure and configuration are immutable (Manual),medium,True,"[""github""]",532
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.3,Ensure the build environment is logged,medium,True,"[""github""]",533
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.4,Ensure the creation of the build environment is automated,medium,True,"[""github""]",534
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.5,Ensure access to build environments is limited,medium,True,"[""github""]",535
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.6,Ensure users must authenticate to access the build environment (Manual),critical,True,"[""github""]",397
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.7,Ensure build secrets are limited to the minimal necessary scope (Manual),medium,True,"[""github""]",536
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.8,Ensure the build infrastructure is automatically scanned for vulnerabilities (Manual),medium,True,"[""github""]",20264
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.9,Ensure default passwords are not used,medium,True,"[""github""]",20289
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.10,Ensure webhooks of the build environment are secured,medium,True,"[""github""]",20311
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.1.11,Ensure minimum number of administrators are set for the build environment (Manual),medium,True,"[""github""]",20342
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.1,Ensure build workers are single-used,medium,True,"[""github""]",23670
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.2,Ensure build worker environments and commands are passed and not pulled (Manual),medium,True,"[""github""]",537
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.3,Ensure the duties of each build worker are segregated,medium,True,"[""github""]",538
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.4,Ensure build workers have minimal network connectivity,medium,True,"[""github""]",539
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.5,Ensure run-time security is enforced for build workers,medium,True,"[""github""]",540
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.6,Ensure build workers are automatically scanned for vulnerabilities (Manual),medium,True,"[""github""]",541
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.7,Ensure build workers' deployment configuration is stored in a version control platform (Manual),medium,True,"[""github""]",542
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.2.8,Ensure resource consumption of build workers is monitored,medium,True,"[""github""]",543
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.1,Ensure all build steps are defined as code,medium,True,"[""github""]",544
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.2,Ensure steps have clearly defined build stage input and output (Manual),medium,True,"[""github""]",545
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.3,"Ensure output is written to a separate, secured storage repository (Manual)",medium,True,"[""github""]",546
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.4,Ensure changes to pipeline files are tracked and reviewed,medium,True,"[""github""]",402
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.5,Ensure access to build process triggering is minimized,medium,True,"[""github""]",440
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.6,Ensure pipelines are automatically scanned for misconfigurations (Manual),medium,True,"[""github""]",20248
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.7,Ensure pipelines are automatically scanned for vulnerabilities (Manual),medium,True,"[""github""]",504
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.3.8,Ensure scanners are in place to identify and prevent sensitive data in pipeline files (Automated),medium,True,"[""github""]",519
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.4.1,Ensure all artifacts on all releases are signed,medium,True,"[""github""]",530
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.4.2,Ensure all external dependencies used in the build process are locked (Manual),medium,True,"[""github""]",245
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.4.3,Ensure dependencies are validated before being used,medium,True,"[""github""]",355
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.4.4,Ensure the build pipeline creates reproducible artifacts,medium,True,"[""github""]",468
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.4.5,Ensure pipeline steps produce a Software Bill of Materials (SBOM) (Manual),medium,True,"[""github""]",469
Cloud/SaaS,CIS_GITHUB_v1.2.0,2.4.6,Ensure pipeline steps sign the Software Bill of Materials (SBOM) produced (Manual),medium,True,"[""github""]",470
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.1,Ensure third-party artifacts and open-source libraries are verified (Manual),medium,True,"[""github""]",547
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.2,Ensure Software Bill of Materials (SBOM) is required from all third-party suppliers (Manual),medium,True,"[""github""]",548
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.3,Ensure signed metadata of the build process is required and verified (Manual),medium,True,"[""github""]",549
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.4,Ensure dependencies are monitored between open-source components (Manual),medium,True,"[""github""]",550
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.5,Ensure trusted package managers and repositories are defined and prioritized (Manual),medium,True,"[""github""]",551
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.6,Ensure a signed Software Bill of Materials (SBOM) of the code is supplied (Manual),medium,True,"[""github""]",552
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.7,"Ensure dependencies are pinned to a specific, verified version (Manual)",medium,True,"[""github""]",553
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.1.8,Ensure all packages used are more than 60 days old,medium,True,"[""github""]",554
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.2.1,Ensure an organization-wide dependency usage policy is enforced (Manual),medium,True,"[""github""]",555
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.2.2,Ensure packages are automatically scanned for known vulnerabilities (Manual),medium,True,"[""github""]",556
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.2.3,Ensure packages are automatically scanned for license implications (Manual),medium,True,"[""github""]",471
Cloud/SaaS,CIS_GITHUB_v1.2.0,3.2.4,Ensure packages are automatically scanned for ownership change (Manual),medium,True,"[""github""]",507
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.1.1,Ensure all artifacts are signed by the build pipeline itself,medium,True,"[""github""]",557
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.1.2,Ensure artifacts are encrypted before distribution,medium,True,"[""github""]",558
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.1.3,Ensure only authorized platforms have decryption capabilities of artifacts (Manual),medium,True,"[""github""]",559
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.2.1,Ensure the authority to certify artifacts is limited,medium,True,"[""github""]",560
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.2.2,Ensure number of permitted users who may upload new artifacts is minimized (Manual),medium,True,"[""github""]",472
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.2.3,Ensure user access to the package registry utilizes Multi- Factor Authentication (MFA) (Manual),critical,True,"[""github""]",561
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.2.4,Ensure user management of the package registry is not local (Manual),medium,True,"[""github""]",562
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.2.5,Ensure anonymous access to artifacts is revoked,critical,True,"[""github""]",563
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.2.6,Ensure minimum number of administrators are set for the package registry (Manual),medium,True,"[""github""]",564
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.3.1,Ensure all signed artifacts are validated upon uploading the package registry (Manual),medium,True,"[""github""]",565
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.3.2,Ensure all versions of an existing artifact have their signatures validated (Manual),medium,True,"[""github""]",566
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.3.3,Ensure changes in package registry configuration are audited (Manual),medium,True,"[""github""]",567
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.3.4,Ensure webhooks of the repository are secured,medium,True,"[""github""]",568
Cloud/SaaS,CIS_GITHUB_v1.2.0,4.4.1,Ensure artifacts contain information about their origin,medium,True,"[""github""]",569
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.1.1,Ensure deployment configuration files are separated from source code (Manual),medium,True,"[""github""]",570
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.1.2,Ensure changes in deployment configuration are audited,medium,True,"[""github""]",521
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.1.3,Ensure scanners are in place to identify and prevent sensitive data in deployment configuration (Manual),medium,True,"[""github""]",477
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.1.4,Limit access to deployment configurations,medium,True,"[""github""]",526
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.1.5,Scan Infrastructure as Code (IaC),medium,True,"[""github""]",571
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.1.6,Ensure deployment configuration manifests are verified,medium,True,"[""github""]",510
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.1.7,"Ensure deployment configuration manifests are pinned to a specific, verified version (Manual)",medium,True,"[""github""]",23152
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.2.1,Ensure deployments are automated,medium,True,"[""github""]",23274
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.2.2,Ensure the deployment environment is reproducible,medium,True,"[""github""]",572
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.2.3,Ensure access to production environment is limited,medium,True,"[""github""]",573
Cloud/SaaS,CIS_GITHUB_v1.2.0,5.2.4,Ensure default passwords are not used,medium,True,"[""github""]",574
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,1.1.1,Ensure more than one Super Admin account exists,high,True,"[""chromeos""]",33668
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,1.1.3,Ensure Super Admin accounts are used only for Super Admin activities (Manual),high,True,"[""chromeos""]",4525
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.2.1,Ensure Any Unused Enrollment Tokens Are Revoked,high,True,"[""chromeos""]",4526
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.1.2,Ensure 'Custom terms of service' Is Configured,high,True,"[""chromeos""]",4528
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.2.1,Ensure 'Task Manager' Is Set to 'Block users from ending processes with the Chrome task manager' (Automated),high,True,"[""chromeos""]",4530
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.2.2,Ensure 'Manifest v2 extension availability' Is Set to 'Enable force-installed manifest v2 extensions on the sign-in screen' (Automated),medium,True,"[""chromeos""]",4531
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.3.1,"Ensure 'Site isolation' is set to 'Require Site Isolation for all websites, as well as any origins below' (Automated)",high,True,"[""chromeos""]",4532
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.1,Ensure 'Password manager' is Explicitly Configured,high,True,"[""chromeos""]",4533
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.2,Ensure 'Web Authentication requests on sites with broken TLS certificates' Is Set to 'Do not allow WebAuthn API requests on sites with broken TLS certificates' (Automated),high,True,"[""chromeos""]",4534
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.3,Ensure 'Online revocation checks' is set to 'Do not perform online OCSP/CRL checks' (Automated),high,True,"[""chromeos""]",4535
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.4,Ensure 'Insecure hashes in TLS handshakes' Is Set to 'Do not allow insecure hashes in TLS handshakes' (Automated),high,True,"[""chromeos""]",4536
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.5,Ensure 'Post-quantum TLS' Is Set to 'Allow post- quantum key agreement in TLS connections' (Automated),high,True,"[""chromeos""]",4537
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.6,Ensure 'Lock screen PIN' Is Set to 'Do not allow users to set a weak PIN' and a minimum PIN length of 6 or greater (Automated),high,True,"[""chromeos""]",4529
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.7,Ensure 'PIN auto-submit' Is Set to 'Disable PIN auto-submit on the lock and login screen' (Manual),high,True,"[""chromeos""]",4539
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.8,Ensure 'Incognito mode' is set to 'Disallow incognito mode' (Automated),medium,True,"[""chromeos""]",4540
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.9,Ensure 'Browser history' is set to 'Always save browser history' (Automated),high,True,"[""chromeos""]",4541
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.10,Ensure 'Clear browser history' Is Set to 'Do not allow clearing history in settings menu' (Automated),high,True,"[""chromeos""]",4542
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.11,Ensure 'Online revocation checks' is set to 'Perform online OCSP/CRL checks' (Automated),medium,True,"[""chromeos""]",4543
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.12,Ensure 'Geolocation' is set to 'Do not allow sites to detect users' geolocation' (Automated),high,True,"[""chromeos""]",4544
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.13,Ensure 'Google online login frequency' Is Set to '1',critical,True,"[""chromeos""]",4545
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.14,Ensure 'Google online unlock frequency' is set to '1' (Automated),critical,True,"[""chromeos""]",4546
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.15,Ensure 'SAML single sign-on login frequency is set to 'Every day' (Automated),critical,True,"[""chromeos""]",4548
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.16,Ensure 'SAML single sign-on unlock frequency is set to '1' (Automated),critical,True,"[""chromeos""]",4549
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.17,Ensure 'Allowed certificate transparency URLs' is Not Set (Automated),high,True,"[""chromeos""]",4550
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.18,Ensure 'Certificate transparency CA allowlist' is Not Set (Automated),high,True,"[""chromeos""]",4551
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.19,Ensure 'Certificate transparency legacy CA allowlist' is Not Set (Automated),high,True,"[""chromeos""]",4553
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.20,Ensure 'User management of installed CA certificates' Is Set to 'Disallow users from managing certificates' (Automated),high,True,"[""chromeos""]",4554
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.21,Ensure 'User management of installed client certificates' Is Set to 'Disallow users from managing certificates' (Automated),high,True,"[""chromeos""]",4555
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.22,Ensure 'Enable leak detection for entered credentials' Is Set to 'Enable Leak detection for entered credentials' (Manual),high,True,"[""chromeos""]",4556
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.23,Ensure 'Unsupported system warning' is set to 'Allow Chrome to display warnings when running on an unsupported system' (Automated),high,True,"[""chromeos""]",4558
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.24,Ensure Advanced Protection Program is configured (Manual),medium,True,"[""chromeos""]",4559
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.25,Ensure 'Override insecure origin restrictions' is Not Set (Automated),high,True,"[""chromeos""]",4560
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.26,Ensure 'Allow remote debugging' is set to 'Do not allow use of the remote debugging' (Automated),high,True,"[""chromeos""]",4561
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.27,Ensure 'TLS encrypted ClientHello' Is 'Enable the TLS Encrypted ClientHello experiment' (Automated),high,True,"[""chromeos""]",4562
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.28,Ensure 'Strict MIME type checking for worker scripts' Is Set to 'Require a JavaScript MIME type for worker scripts' (Automated),high,True,"[""chromeos""]",4563
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.29,Ensure 'File/directory picker without user gesture' Is Not Set (Automated),high,True,"[""chromeos""]",4564
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.4.30,Ensure 'Media picker without user gesture' Is Not Configured (Automated),high,True,"[""chromeos""]",4565
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.5.1,Ensure 'Remote access clients' Is Configured,medium,True,"[""chromeos""]",4566
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.5.2,Ensure 'Remote access hosts' is set with a domain defined in 'Remote access host domain' (Manual),high,True,"[""chromeos""]",4567
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.5.3,Ensure 'Firewall traversal' is set to 'Disable the use of relay servers' (Automated),high,True,"[""chromeos""]",4568
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.5.4,Ensure 'Remote support connections' is set to 'Prevent remote support connections' (Manual),high,True,"[""chromeos""]",4569
Cloud/SaaS,CIS_GOOGLE_CHROMEOS_v1.1.0,2.3.1.6.1,Ensure 'Show sign-out button in tray' Is Set to 'Show sign-out button in tray' (Automated),high,True,"[""chromeos""]",4570
